reference no	sample no	contributor	enterer	created	sample name	country	state	ecozone	land mass	latitude	longitude	altitude value	altitude unit	habitat	altered habitat	protection	disturbance	MAT	CMT	WMT	MAP	life_form	genus	qualifier	species	count	count 2	relative abundance	count per day	mass (g)	comments
2521	2828	John Alroy	John Alroy	2017-12-01 13:52:27	Aguas Claras Camp (mist nets)	Peru		Neotropical	continent	-12.955566	-68.912788			tropical/subtropical savanna				25.000			2000.0	bats	Myotis		riparius	1		0.010638	0.016949	5.92243989285148	
2521	2828	John Alroy	John Alroy	2017-12-01 13:52:27	Aguas Claras Camp (mist nets)	Peru		Neotropical	continent	-12.955566	-68.912788			tropical/subtropical savanna				25.000			2000.0	bats	Rhogeessa		hussoni	1		0.010638	0.016949	4.8100731184994	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:48	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Glossophaga		soricina	5		0.217391	0.106383	10.5288910850252	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:48	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Trachops		cirrhosus	1		0.043478	0.021277	31.4417757649285	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:48	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Carollia		brevicauda	1		0.043478	0.021277	17.4400982286588	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Carollia		perspicillata	4		0.173913	0.085106	19.6464636781075	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Artibeus		gnomus	1		0.043478	0.021277	11.7855384188075	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Artibeus		lituratus	3		0.130435	0.063830	68.4610967423968	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Artibeus		obscurus	1		0.043478	0.021277	39.1714861974975	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Artibeus		planirostris	1		0.043478	0.021277	54.4272551533166	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Uroderma		bilobatum	1		0.043478	0.021277	18.0654208695227	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Uroderma		magnirostrum	3		0.130435	0.063830	16.5922904146007	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Vampyriscus		bidens	1		0.043478	0.021277	13.6448408240123	
2521	2830	John Alroy	John Alroy	2017-12-01 14:32:49	Cocha Paujil (mist nets)	Peru		Neotropical	continent	-12.892510	-68.886681			tropical/subtropical savanna				25.000			2000.0	bats	Rhogeessa		io	1		0.043478	0.021277	4.8100731184994	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:24	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Micronycteris		minuta	1		0.010638	0.016949	7.38266690136242	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:24	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Carollia		brevicauda	2		0.021277	0.033898	17.4400982286588	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:24	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Rhinophylla		pumilio	1		0.010638	0.016949	19.1504541966388	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:24	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Artibeus		obscurus	4		0.042553	0.067797	39.1714861974975	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:24	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Sturnira		tildae	1		0.010638	0.016949	24.4085041574295	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:24	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Vampyriscus		bidens	2		0.021277	0.033898	13.6448408240123	
2521	2828	John Alroy	John Alroy	2017-12-01 14:52:25	Refugio Juliaca (mist nets)	Peru		Neotropical	continent	-12.955288	-68.885567			tropical/subtropical savanna				25.000			2000.0	bats	Myotis		albescens	1		0.010638	0.016949	6.45535080381955	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:35	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Peropteryx		macrotis	1		0.005236	0.010000	5.85197833401419	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Saccopteryx		leptura	1		0.005236	0.010000	4.81735896489521	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Lophostoma		brasiliense	3		0.015707	0.030000	10.2050963584836	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Glossophaga		soricina	5		0.026178	0.050000	10.5288910850252	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Carollia		perspicillata	54		0.282723	0.540000	19.6464636781075	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Artibeus		lituratus	14		0.073298	0.140000	68.4610967423968	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Artibeus		obscurus	9		0.047120	0.090000	39.1714861974975	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Artibeus		planirostris	57		0.298429	0.570000	54.4272551533166	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Artibeus		cinereus	7		0.036649	0.070000	11.1188184253693	"Dermanura cinerea"
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Platyrrhinus		lineatus	15		0.078534	0.150000	22.7112792087774	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Sturnira		lilium	13		0.068063	0.130000	18.6634000180613	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Noctilio		leporinus	2		0.010471	0.020000	63.3258358405165	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Molossops		temminckii	2		0.010471	0.020000	6.22900754362525	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Molossus		molossus	5		0.026178	0.050000	12.8844719631452	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Eptesicus		brasiliensis	2		0.010471	0.020000	8.33874405032094	
2717	2879	John Alroy	John Alroy	2018-04-11 15:29:36	Caju Private Natural Heritage Reserve	Brazil	Sergipe	Neotropical	continent	-11.102788	-37.184731			tropical/subtropical dry broadleaf forest		nature reserve		26.000			1400.0	bats	Myotis		nigricans	1		0.005236	0.010000	5.09853866526271	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Carollia		perspicillata	70		0.048343	0.072016	19.6464636781075	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Carollia		sowelli	532		0.367403	0.547325	16.9	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Desmodus		rotundus	3		0.002072	0.003086	33.5420174862131	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Anoura		geoffroyi	3		0.002072	0.003086	12.8160617036213	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Choeroniscus		godmani	22		0.015193	0.022634	9.86075872745043	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Glossophaga		commissarisi	1		0.000691	0.001029	9.31553499871917	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Glossophaga		soricina	99		0.068370	0.101852	10.5288910850252	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Hylonycteris		underwoodi	4		0.002762	0.004115	7.78038988063749	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Lonchorhina		aurita	5		0.003453	0.005144	17	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Lophostoma		brasiliense	1		0.000691	0.001029	10.2050963584836	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Lophostoma		evotis	6		0.004144	0.006173	20.671634519327	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Micronycteris		microtis	7		0.004834	0.007202	6.01986798463889	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Mimon		cozumelae	16		0.011050	0.016461	22.5172077810958	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Trachops		cirrhosus	1		0.000691	0.001029	31.4417757649285	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Artibeus		intermedius	14		0.009669	0.014403	54.4	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Artibeus		jamaicensis	169		0.116713	0.173868	47.9632754555873	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Artibeus		lituratus	8		0.005525	0.008230	68.4610967423968	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Artibeus		phaeotis	153		0.105663	0.157407	13.1245524092749	"Dermanura phaeotis"
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:32	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Artibeus		toltecus	2		0.001381	0.002058	16.2934352432426	"Dermaura tolteca"
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Artibeus		watsoni	27		0.018646	0.027778	12.2112365575894	"Dermanura watsoni"
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Centurio		senex	4		0.002762	0.004115	18.9569065372534	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Chiroderma		salvini	1		0.000691	0.001029	28.2164282491973	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Platyrrhinus		helleri	12		0.008287	0.012346	15.6265120741802	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Sturnira		lilium	173		0.119475	0.177984	18.6634000180613	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Sturnira		ludovici	103		0.071133	0.105967	25	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Uroderma		bilobatum	3		0.002072	0.003086	18.0654208695227	
2718	2880	John Alroy	John Alroy	2018-04-12 19:37:33	Parque Estatal La Sierra	Mexico	Tabasco	Neotropical	continent	17.500010	-92.800011			tropical/subtropical moist broadleaf forest			agriculture,grazing,selective logging	22.000			3500.0	bats	Vampyressa		thyone	9		0.006215	0.009259	8	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Artibeus		lituratus	98		0.468900	4.083333	68.4610967423968	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Phyllostomus		discolor	42		0.200957	1.750000	40.2673453811731	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Sturnira		lilium	40		0.191388	1.666667	18.6634000180613	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Artibeus		jamaicensis	12		0.057416	0.500000	47.9632754555873	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Glossophaga		soricina	6		0.028708	0.250000	10.5288910850252	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Myotis		nigricans	3		0.014354	0.125000	5.09853866526271	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Cynomops		greenhalli	2		0.009569	0.083333	10.7564278504042	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:32	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Eumops		glaucinus	2		0.009569	0.083333	34.9207511052771	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:33	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Molossus		pretiosus	2		0.009569	0.083333	19.6949938170773	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:33	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Molossus		coibensis	1		0.004785	0.041667	15.54027026792	
2719	2881	John Alroy	John Alroy	2018-04-13 10:13:33	Negra Hipólita	Venezuela		Neotropical	continent	10.205566	-68.002235	479	meters	tropical/subtropical dry broadleaf forest	fragment			23.000			964.0	bats	Saccopteryx		canescens	1		0.004785	0.041667	4.68872566491055	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Pteronotus		davyi	3		0.011070	0.045455	8.06369423391333	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Pteronotus		parnellii	1		0.003690	0.015152	21.1686618542553	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Artibeus		bogotensis	16		0.059041	0.242424	30.5349209291421	"Dermanura bogotensis"
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Artibeus		planirostris	20		0.073801	0.303030	54.4272551533166	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Enchisthenes		hartii	5		0.018450	0.075758	16.1969572977053	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Artibeus		lituratus	3		0.011070	0.045455	68.4610967423968	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Platyrrhinus		helleri	1		0.003690	0.015152	15.6265120741802	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Sturnira		sp.	11		0.040590	0.166667	20.1581767353441	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Sturnira		ludovici	26		0.095941	0.393939	25	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Uroderma		bilobatum	7		0.025830	0.106061	18.0654208695227	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Vampyressa		thyone	3		0.011070	0.045455	8	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Anoura		caudifer	7		0.025830	0.106061	10.5986856167848	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Anoura		geoffroyi	2		0.007380	0.030303	12.8160617036213	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Glossophaga		soricina	4		0.014760	0.060606	10.5288910850252	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Desmodus		rotundus	1		0.003690	0.015152	33.5420174862131	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Carollia		brevicauda	11		0.040590	0.166667	17.4400982286588	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Carollia		perspicillata	7		0.025830	0.106061	19.6464636781075	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Phyllostomus		hastatus	3		0.011070	0.045455	100.322797374663	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Eptesicus		brasiliensis	19		0.070111	0.287879	8.33874405032094	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Eptesicus		furinalis	49		0.180812	0.742424	9.59632521073645	
2720	2882	John Alroy	John Alroy	2018-04-13 10:28:11	Monumento Natural Pico Codazzi (nivel bajo)	Venezuela		Neotropical	continent	10.444454	-67.362228	702	meters	tropical/subtropical dry broadleaf forest				14.500			1250.0	bats	Eumops		hansae	18		0.066421	0.272727	16.0390149323454	
